Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
715,Wesley,br BRA,DF,Flamengo,20,2003,26.0,71,56,39,27,5,36,67,53.7,31,36,15,21,38,109,66,1,Matches
716,Wesley,br BRA,"FW,MF",Internacional,24,1999,27.9,42,30,12,22,8,19,55,34.5,36,28,4,24,14,56,15,0,Matches
717,Wesley,br BRA,FW,Corinthians,18,2005,16.0,14,11,2,6,6,8,19,42.1,11,23,0,23,8,22,0,0,Matches
718,Weverton,br BRA,FW,Cruzeiro,20,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
719,Wéverton,br BRA,GK,Palmeiras,36,1987,37.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,1,Matches
720,William,br BRA,DF,Cruzeiro,28,1995,32.9,97,62,38,46,13,57,104,54.8,47,51,8,43,48,145,80,1,Matches
721,Willian,br BRA,MF,Vitória,30,1993,29.4,50,32,25,24,1,25,55,45.5,30,35,8,27,31,81,48,1,Matches
722,Estêvão Willian,br BRA,FW,Palmeiras,16,2007,23.3,30,23,14,9,7,11,40,27.5,29,16,1,15,6,36,8,0,Matches
723,Samuel Xavier,br BRA,DF,Fluminense,33,1990,30.6,52,31,26,22,4,29,45,64.4,16,20,9,11,28,80,68,0,Matches
724,Yago,br BRA,MF,Bahia,28,1995,0.8,4,3,3,1,0,3,9,33.3,6,2,0,2,0,4,2,0,Matches
