Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
216,James Justin,eng ENG,DF,Leeds United,27-303,1998,9,1,167,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
217,Filip Jørgensen,dk DEN,GK,Chelsea,23-251,2002,1,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
218,Ferdi Kadioglu,tr TUR,"DF,FW",Brighton,26-077,1999,16,13,1245,13.8,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.1,45,59,64,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08,Matches
219,Sasa Kalajdzic,at AUT,FW,Wolves,28-169,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
220,Arnaud Kalimuendo,fr FRA,FW,Nott'ham Forest,23-337,2002,8,0,89,1.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,4,2,14,0.00,0.00,0.00,0.00,0.00,0.36,0.01,0.37,0.36,0.37,Matches
221,Daichi Kamada,jp JPN,MF,Crystal Palace,29-140,1996,14,14,1164,12.9,0,0,0,0,0,0,1,0,0.9,0.9,1.2,2.1,20,59,39,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.07,0.16,Matches
222,Boubacar Kamara,fr FRA,MF,Aston Villa,26-030,1999,15,14,1158,12.9,1,3,4,1,0,0,4,0,0.2,0.2,0.7,0.9,9,62,8,0.08,0.23,0.31,0.08,0.31,0.02,0.05,0.07,0.02,0.07,Matches
223,Mohamadou Kanté,fr FRA,"MF,FW",West Ham,20-094,2005,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.41,0.41,Matches
224,Michael Kayode,it ITA,DF,Brentford,21-166,2004,17,17,1477,16.4,0,0,0,0,0,0,3,0,0.2,0.2,1.7,1.9,32,32,71,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.12,0.01,0.12,Matches
225,Michael Keane,eng ENG,DF,Everton,32-346,1993,16,16,1414,15.7,2,0,2,2,0,0,0,0,1.1,1.1,0.1,1.2,4,36,4,0.13,0.00,0.13,0.13,0.13,0.07,0.01,0.08,0.07,0.08,Matches
