Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
290,Matheus Gonçalves,br BRA,"FW,MF",RB Bragantino,17,2005,5.1,371,2,33,144,207,26,371,44,22,50.0,20,45.5,273,2145,1151,33,35,9,23,17,278,36,Matches
291,Yony González,co COL,"FW,MF",Fluminense,28,1994,6.4,194,13,40,50,105,43,194,7,4,57.1,3,42.9,90,334,106,3,0,2,10,3,122,47,Matches
292,Roger Guedes,br BRA,"FW,MF",Corinthians,26,1996,15.0,646,14,64,293,298,66,644,41,16,39.0,20,48.8,436,2811,1295,38,28,17,25,13,517,100,Matches
293,Guga,br BRA,DF,Fluminense,24,1998,16.8,1143,67,348,492,311,27,1143,11,4,36.4,5,45.5,672,2871,1547,31,21,3,20,17,740,92,Matches
294,Guilherme,br BRA,MF,Goiás,31,1991,20.6,1090,10,147,528,420,38,1086,23,10,43.5,11,47.8,514,2193,1093,20,19,5,30,17,635,87,Matches
295,Guilherme,br BRA,"FW,MF",Fortaleza,27,1995,15.7,724,15,115,277,344,60,724,51,20,39.2,23,45.1,428,3014,1477,59,30,23,35,15,448,103,Matches
296,Guilherme,br BRA,"DF,MF",RB Bragantino,20,2002,2.9,187,7,49,85,54,2,187,2,1,50.0,1,50.0,87,486,280,4,6,0,4,3,93,9,Matches
297,Luis Guilherme,br BRA,"FW,MF",Palmeiras,16,2006,6.4,335,4,30,157,155,18,335,43,22,51.2,11,25.6,233,2020,1094,35,32,8,18,13,244,54,Matches
298,Gustavinho,br BRA,"MF,FW",Grêmio,21,2001,0.4,26,0,4,14,9,1,26,1,0,0.0,1,100.0,18,71,42,0,1,0,1,1,21,2,Matches
299,Gustavinho,br BRA,"MF,FW",RB Bragantino,18,2004,7.4,399,6,48,208,149,12,399,36,24,66.7,11,30.6,223,1156,573,15,10,4,19,18,249,26,Matches
300,Raul Gustavo,br BRA,DF,Bahia,23,1999,3.6,233,22,106,116,12,5,233,0,0,,0,,155,1050,685,7,6,0,4,0,168,2,Matches
301,Raphael Guzzo,pt POR,MF,Goiás,28,1995,6.4,378,14,74,213,94,9,378,5,2,40.0,3,60.0,191,1068,604,13,4,0,5,10,261,15,Matches
302,Lucas Halter,br BRA,DF,Goiás,22,2000,28.7,1533,247,796,691,56,37,1533,13,8,61.5,4,30.8,854,4626,3282,21,6,1,11,6,970,1,Matches
303,Hayner,br BRA,"DF,MF",Coritiba,27,1995,3.4,190,10,54,79,60,2,190,19,11,57.9,5,26.3,105,930,516,14,14,0,8,2,104,15,Matches
304,Thiago Heleno,br BRA,DF,Ath Paranaense,34,1988,30.9,1835,303,1011,787,52,40,1835,3,0,0.0,1,33.3,986,3717,1620,2,1,0,9,0,1156,2,Matches
305,Helinho,br BRA,FW,RB Bragantino,22,2000,15.4,1006,8,87,337,596,54,1006,85,39,45.9,39,45.9,641,4306,1923,54,46,19,45,15,706,168,Matches
306,Henrique,br BRA,DF,Coritiba,36,1986,22.5,941,195,569,362,18,11,941,2,2,100.0,0,0.0,486,2567,1445,3,3,0,4,3,534,0,Matches
