Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
162,Nabil Fekir,fr FRA,"MF,FW",Betis,30,1993,11.7,1,0,0,22,35,8,56,7,10,0,0,0,42,10,11,47.6,Matches
163,Luiz Felipe,it ITA,DF,Betis,26,1997,4.0,1,0,0,2,1,0,0,4,3,0,0,0,23,2,6,25.0,Matches
164,João Félix,pt POR,FW,Barcelona,23,1999,17.1,3,0,0,21,54,9,17,10,16,0,0,0,68,8,8,50.0,Matches
165,Kiko Femenía,es ESP,DF,Villarreal,32,1991,17.6,8,1,1,25,3,0,28,31,25,0,1,0,106,10,11,47.6,Matches
166,Aitor Fernández,es ESP,GK,Osasuna,32,1991,6.1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0.0,Matches
167,Álex Fernández,es ESP,MF,Cádiz,30,1992,14.3,3,0,0,5,16,0,35,15,9,0,0,0,82,13,16,44.8,Matches
168,Carlos Fernández,es ESP,FW,Real Sociedad,27,1996,4.5,3,0,0,15,3,2,1,0,7,0,1,0,18,16,17,48.5,Matches
169,Raúl Fernández,es ESP,GK,Granada,35,1988,3.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
170,Valery Fernández,es ESP,"MF,FW",Girona,23,1999,5.6,1,0,0,6,13,3,13,1,9,0,0,0,30,2,3,40.0,Matches
171,Fernando,es ESP,GK,Almería,33,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0,Matches
172,Fernando,br BRA,MF,Sevilla,36,1987,5.1,0,0,0,6,3,0,4,7,8,0,0,0,35,10,8,55.6,Matches
