Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
135,Pedro Díaz,es ESP,"MF,FW",Rayo Vallecano,27-201,1998,9.2,18,10,3,12,3,5,19,26.3,14,15,0,15,2,20,3,0,Matches
136,Matías Dituro,ar ARG,GK,Elche,38-229,1987,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,1,Matches
137,Djené,tg TOG,"DF,MF",Getafe,33-357,1991,13.6,18,13,7,10,1,8,11,72.7,3,14,6,8,9,27,76,2,Matches
138,Marko Dmitrović,rs SRB,GK,Espanyol,33-333,1992,17.0,3,2,3,0,0,3,3,100.0,0,0,0,0,0,3,10,0,Matches
139,Tyrhys Dolan,eng ENG,"FW,MF",Espanyol,23-360,2001,12.7,28,19,13,10,5,11,18,61.1,7,15,0,15,5,33,8,0,Matches
140,Marc Domenech,es ESP,"FW,MF",Mallorca,19-356,2006,2.4,3,2,1,2,0,1,1,100.0,0,3,0,3,0,3,6,0,Matches
141,Carlos Dominguez,es ESP,DF,Celta Vigo,24-315,2001,4.8,11,8,8,2,1,6,7,85.7,1,9,4,5,3,14,32,0,Matches
142,John Donald,es ESP,"DF,MF",Elche,25-115,2000,3.4,8,6,4,4,0,3,3,100.0,0,3,1,2,2,10,8,0,Matches
143,Domingos Duarte,pt POR,DF,Getafe,30-288,1995,14.0,13,7,10,3,0,7,11,63.6,4,10,7,3,15,28,107,0,Matches
144,Pablo Durán,es ESP,"FW,MF",Celta Vigo,24-212,2001,7.2,9,7,6,1,2,2,8,25.0,6,2,0,2,3,12,6,0,Matches
145,Hugo Duro,es ESP,FW,Valencia,26-043,1999,11.0,7,3,2,4,1,2,10,20.0,8,12,3,9,2,9,10,0,Matches
146,Ovie Ejaria,eng ENG,MF,Oviedo,28-035,1997,2.0,4,3,1,2,1,1,5,20.0,4,0,0,0,2,6,3,0,Matches
147,Chidera Ejuke,ng NGA,"FW,MF",Sevilla,27-355,1998,4.3,7,5,3,2,2,3,3,100.0,0,2,0,2,3,10,1,0,Matches
148,Unai Elgezabal,es ESP,"DF,MF",Levante,32-242,1993,10.4,8,4,4,4,0,5,12,41.7,7,21,16,5,3,11,67,1,Matches
149,Aritz Elustondo,es ESP,DF,Real Sociedad,31-270,1994,3.7,6,2,5,0,1,5,11,45.5,6,6,2,4,5,11,28,0,Matches
150,Endrick,br BRA,FW,Real Madrid,19-155,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
151,Aarón Escandell,es ESP,GK,Oviedo,30-087,1995,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17,1,Matches
152,Carlos Espí,es ESP,FW,Levante,20-152,2005,1.1,2,1,0,1,1,1,2,50.0,1,3,0,3,0,2,1,0,Matches
153,Alfonso Espino,uy URU,"FW,DF",Rayo Vallecano,33-352,1992,3.9,7,6,3,3,1,3,13,23.1,10,6,0,6,1,8,9,2,Matches
154,Marco Esteban,es ESP,DF,Oviedo,19-356,2006,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
