Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
136,Nicolas Cozza,fr FRA,"DF,MF",Nantes,25,1999,22.8,3,1,0,14,12,2,27,25,41,1,0,0,62,15,16,48.4,Matches
137,Charlie Cresswell,eng ENG,DF,Toulouse,21,2002,28.8,5,0,0,28,15,3,4,28,23,0,0,1,103,98,44,69.0,Matches
138,Kévin Danois,fr FRA,MF,Auxerre,20,2004,16.2,1,0,0,22,18,2,14,20,30,0,0,0,102,14,18,43.8,Matches
139,Kevin Danso,at AUT,DF,Lens,25,1998,12.0,3,0,0,27,11,1,0,20,7,0,1,0,59,41,21,66.1,Matches
140,Dante,br BRA,DF,Nice,40,1983,21.8,5,1,0,19,14,0,2,34,15,0,0,0,112,41,21,66.1,Matches
141,Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,,,0.9,0,0,0,0,0,0,1,3,0,0,0,0,9,4,0,100.0,Matches
142,Mohamed Daramy,dk DEN,FW,Reims,22,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches
143,Jonathan David,ca CAN,FW,Lille,24,2000,28.4,4,0,0,25,36,10,4,7,8,1,0,0,66,16,42,27.6,Matches
144,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,23,2001,30.9,3,0,0,20,40,5,85,14,14,2,0,0,117,14,47,23.0,Matches
145,Théo De Percin,mq MTQ,GK,Auxerre,23,2001,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
146,Thibault De Smet,be BEL,DF,Reims,26,1998,2.1,0,0,0,1,2,0,0,4,4,0,0,0,6,1,1,50.0,Matches
147,Amar Dedić,ba BIH,DF,Marseille,21,2002,3.5,1,0,0,7,2,0,5,3,4,0,0,0,18,7,6,53.8,Matches
148,Romain Del Castillo,fr FRA,FW,Brest,28,1996,14.0,0,0,0,11,17,0,103,6,22,0,0,0,73,8,12,40.0,Matches
149,Thomas Delaine,fr FRA,DF,Strasbourg,32,1992,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,Matches
150,Andy Delort,dz ALG,FW,Montpellier,32,1991,6.7,1,0,0,11,12,10,11,0,3,0,0,0,9,27,33,45.0,Matches
151,Ousmane Dembélé,fr FRA,FW,Paris S-G,27,1997,19.2,1,0,0,8,14,9,80,9,5,1,0,0,39,4,6,40.0,Matches
152,Rémy Descamps,fr FRA,GK,Lyon,28,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
153,Arthur Desmas,fr FRA,GK,Le Havre,30,1994,18.0,2,0,0,1,6,0,0,0,0,0,1,0,12,2,0,100.0,Matches
154,Mamadou Diakhon,fr FRA,"FW,MF",Reims,18,2005,9.5,2,0,0,5,22,0,33,4,8,1,0,0,38,1,13,7.1,Matches
155,Bafodé Diakité,fr FRA,DF,Lille,23,2001,30.7,8,1,1,44,17,1,4,27,18,0,1,0,139,61,23,72.6,Matches
156,Oumar Diakité,ci CIV,FW,Reims,20,2003,18.1,6,0,0,27,25,11,7,3,13,0,0,0,59,25,59,29.8,Matches
157,Habib Diarra,sn SEN,"MF,FW",Strasbourg,20,2004,26.1,6,0,0,26,52,1,54,13,13,1,0,0,90,12,16,42.9,Matches
158,Krépin Diatta,sn SEN,"DF,FW",Monaco,25,1999,5.6,3,0,0,14,7,2,15,9,12,0,0,0,36,15,9,62.5,Matches
159,Kandet Diawara,gn GUI,FW,Le Havre,24,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
160,Mahamadou Diawara,fr FRA,MF,Le Havre,19,2005,6.5,0,0,0,15,7,0,5,13,12,0,0,0,40,2,7,22.2,Matches
161,Mahamadou Diawara,fr FRA,MF,Lyon,19,2005,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,,Matches
162,Bamba Dieng,sn SEN,FW,Angers,24,2000,5.9,1,0,0,9,13,4,5,0,1,1,0,0,5,9,24,27.3,Matches
163,Kembo Diliwidi,fr FRA,DF,Lens,18,2006,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
164,Sinaly Diomande,ci CIV,DF,Auxerre,23,2001,21.6,6,0,0,24,19,0,1,30,19,0,1,1,86,28,22,56.0,Matches
165,Lois Diony,fr FRA,FW,Angers,31,1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
166,Sérigné Diop,sn SEN,FW,Brest,19,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
