Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
189,Malick Fofana,be BEL,FW,Lyon,18,2005,6.2,19,3.05,11,0,2,3,2,1,3,0.48,1,0,0,1,1,0,Matches
190,Youssouf Fofana,fr FRA,MF,Monaco,24,1999,30.0,100,3.34,79,3,2,11,2,3,10,0.33,6,0,0,4,0,0,Matches
191,Thomas Foket,be BEL,DF,Reims,28,1994,20.4,30,1.48,27,2,0,1,0,0,6,0.30,6,0,0,0,0,0,Matches
192,Tiago Fonseca Morais,pt POR,FW,Lille,19,2003,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
193,Przemysław Frankowski,pl POL,DF,Lens,28,1995,24.4,76,3.12,63,8,2,2,0,1,4,0.16,3,0,0,1,0,0,Matches
194,Angelo Fulgini,fr FRA,MF,Lens,26,1996,15.3,69,4.51,40,20,1,4,4,0,4,0.26,2,2,0,0,0,0,Matches
195,Kévin Gameiro,fr FRA,"FW,MF",Strasbourg,36,1987,15.0,52,3.48,43,0,2,6,1,0,5,0.33,2,0,0,3,0,0,Matches
196,Ignatius Ganago,cm CMR,"FW,MF",Nantes,24,1999,2.0,5,2.45,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
197,Ulisses Garcia,ch SUI,DF,Marseille,27,1996,10.1,18,1.79,12,3,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
198,Johan Gastien,fr FRA,MF,Clermont Foot,35,1988,25.1,63,2.51,47,11,0,1,2,2,4,0.16,4,0,0,0,0,0,Matches
199,Yann Gboho,fr FRA,"MF,FW",Toulouse,22,2001,13.3,39,2.94,27,0,7,1,4,0,7,0.53,5,0,0,0,2,0,Matches
200,Gelabert,es ESP,"MF,FW",Toulouse,22,2000,8.4,21,2.50,15,3,1,1,1,0,3,0.36,2,1,0,0,0,0,Matches
201,Denis Genreau,au AUS,"MF,FW",Toulouse,24,1999,5.2,13,2.52,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
202,Samuel Gigot,fr FRA,DF,Marseille,29,1993,19.2,27,1.41,17,3,1,5,1,0,4,0.21,1,0,0,3,0,0,Matches
