Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
500,Lucas Oliveira,br BRA,DF,Vasco da Gama,28,1996,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
501,Sérgio Oliveira,pt POR,MF,Sport Recife,32,1992,11.1,34,3.07,18,10,1,2,3,0,3,0.27,2,1,0,0,0,0,Matches
502,Cauly Oliveira Souza,br BRA,"FW,MF",Bahia,29,1995,10.1,30,2.97,23,4,2,0,1,0,5,0.50,5,0,0,0,0,0,Matches
503,Cristian Olivera,uy URU,"FW,MF",Grêmio,22,2002,14.3,33,2.31,16,0,6,5,5,1,1,0.07,0,0,0,0,1,0,Matches
504,Christian Ortiz,ar ARG,MF,Sport Recife,32,1992,2.0,5,2.51,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
505,Leo Ortiz,br BRA,DF,Flamengo,29,1996,24.5,25,1.02,23,0,0,1,0,1,4,0.16,3,0,0,1,0,0,Matches
506,Oscar,br BRA,"FW,MF",São Paulo,33,1991,3.8,14,3.65,10,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
507,Osvaldo,br BRA,"FW,MF",Vitória,37,1987,11.1,46,4.16,20,14,6,4,1,1,3,0.27,1,1,0,1,0,0,Matches
508,Otávio,br BRA,MF,Fluminense,30,1994,2.4,9,3.75,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
509,Luis Otávio,br BRA,MF,Internacional,17,2007,8.6,11,1.28,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
510,Luiz Otávio,br BRA,DF,Mirassol,32,1992,1.8,1,0.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
511,João Othavio Basso,br BRA,DF,Santos,28,1997,5.8,3,0.52,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
512,Pablo,br BRA,DF,Internacional,18,2006,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
513,Pablo,br BRA,FW,Sport Recife,32,1992,11.7,22,1.88,14,0,2,3,3,0,2,0.17,1,0,0,1,0,0,Matches
514,Ruan Pablo,br BRA,"FW,MF",Bahia,16,2008,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
515,Bruno Pacheco,br BRA,DF,Fortaleza,33,1991,14.0,27,1.93,19,1,1,0,3,3,2,0.14,2,0,0,0,0,0,Matches
516,Luis Pacheco,br BRA,MF,Palmeiras,16,2008,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
517,Gonçalo Paciência,pt POR,FW,Sport Recife,30,1994,2.2,5,2.30,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
518,Brahian Palacios,co COL,MF,Atlético Mineiro,22,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
